,link,source,date,title,subtitle,author,rubrics,tags
0,polit.ru//news/2016/04/05/ps_dingo/,http://polit.ru/rubric/proscience/,05 апреля 2016,Динго прибыли в Австралию с острова Сулавеси,,,,_австралия_археология_генетика_домашние животные_индонезия_история
0,polit.ru//news/2016/04/05/ps_fossil/,http://polit.ru/rubric/proscience/,05 апреля 2016,Древнее членистоногое носило потомство с собой,,,,_биология _палеонтология
0,polit.ru//news/2016/04/05/ps_wright/,http://polit.ru/rubric/proscience/,05 апреля 2016,Первый патент братьев Райт снова найден,,,,"_гражданская авиация_история науки и изобретений_музеи, архивы, базы данных, библиотеки"
0,polit.ru//news/2016/04/06/ps_hannibal/,http://polit.ru/rubric/proscience/,06 апреля 2016,Древний навоз подтвердил маршрут войск Ганнибала,,,,_античность_археология_история
0,polit.ru//news/2016/04/06/ps_parazites/,http://polit.ru/rubric/proscience/,06 апреля 2016,Зоологи призвали беречь паразитов вымирающих животных,,,,_биология _иммунология_паразиты_эволюция 
0,polit.ru//news/2016/04/06/ps_pig_hearts/,http://polit.ru/rubric/proscience/,06 апреля 2016,Бабуины со свиными сердцами установили новый рекорд,,,,_биология _иммунология_медицина_сердце
0,polit.ru//news/2016/04/06/ps_spermwhale/,http://polit.ru/rubric/proscience/,06 апреля 2016,Головы кашалотов оказались пригодными для таранных ударов,,,,_биология _киты
0,polit.ru//news/2016/04/07/ps_crab/,http://polit.ru/rubric/proscience/,07 апреля 2016,Манящие крабы-инвалиды запугивают соперников,,,,_биология _животные_этология
0,polit.ru//news/2016/04/07/ps_deer/,http://polit.ru/rubric/proscience/,07 апреля 2016,Кости оленей с Гебридских островов преподнесли ученым сюрприз,,,,_биология _генетика_животные
0,polit.ru//news/2016/04/07/ps_laos/,http://polit.ru/rubric/proscience/,07 апреля 2016,В лаосской Долине кувшинов нашли древние захоронения,,,,_археология_история_лаос
0,polit.ru//news/2016/04/07/ps_south_america/,http://polit.ru/rubric/proscience/,07 апреля 2016,Люди распространялись по Южной Америке как инвазивный вид,,,,_история
0,polit.ru//news/2016/04/08/ps_degarelix/,http://polit.ru/rubric/proscience/,08 апреля 2016,В Швеции испытывают лекарство от педофилии,,,,_медицина
0,polit.ru//news/2016/04/08/ps_hafnium/,http://polit.ru/rubric/proscience/,08 апреля 2016,Сверхтонкие пленки из оксида гафния позволят создать новый тип памяти,,,,_компьютерные технологии_материаловедение_нанотехнологии_память_физика
0,polit.ru//news/2016/04/08/ps_robbia/,http://polit.ru/rubric/proscience/,08 апреля 2016,Реставраторы почти восемь лет собирали по кусочку скульптуру XV века,,,,_история искусства_музеи
0,polit.ru//news/2016/04/08/ps_y/,http://polit.ru/rubric/proscience/,08 апреля 2016,Исследована Y-хромосома неандертальцев,,,,_биология _генетика_днк_неандертальцы_эволюция человека
0,polit.ru//news/2016/04/11/ps_bishop/,http://polit.ru/rubric/proscience/,11 апреля 2016,Старинную шахматную фигуру откопали прямо во дворе музея,,,,_археология_великобритания_история_шахматы
0,polit.ru//news/2016/04/11/ps_hungary/,http://polit.ru/rubric/proscience/,11 апреля 2016,Клад эпохи монгольского нашествия найден в Венгрии,,,,_археология_венгрия_история
0,polit.ru//news/2016/04/11/ps_novgorod/,http://polit.ru/rubric/proscience/,11 апреля 2016,На месте будущего строительства в Новгороде археологи собрали богатый урожай,,,,_археология_великий новгород_история
0,polit.ru//news/2016/04/11/ps_osedax/,http://polit.ru/rubric/proscience/,11 апреля 2016,Вид костеядных червей впервые был открыт в Средиземном море,,,,_биология _животные
0,polit.ru//news/2016/04/12/ps_13/,http://polit.ru/rubric/proscience/,12 апреля 2016,Ученые ищут 13 счастливчиков,,,,_биология _генетика_медицина
0,polit.ru//news/2016/04/12/ps_bulgarian_silver/,http://polit.ru/rubric/proscience/,12 апреля 2016,Найденный в Болгарии клад был закопан во время антитурецкого восстания 1688 года,,,,_археология_болгария_история_османская империя
